model,vignette_id,vignette_class,prompt,photo_id,cfd_name,race,gender,age_rated,female_prob,BlackProb,LatinoProb,OtherProb,WhiteProb,afraid,angry,disgusted,happy,sad,surprised,attractive,babyfaced,feminine,masculine,prototypic,threatening,trustworthy,Unusual,luminance,race_ambiguity,age_rated_z,female_prob_z,BlackProb_z,LatinoProb_z,OtherProb_z,WhiteProb_z,afraid_z,angry_z,disgusted_z,happy_z,sad_z,surprised_z,attractive_z,babyfaced_z,feminine_z,masculine_z,prototypic_z,threatening_z,trustworthy_z,Unusual_z,luminance_z,race_ambiguity_z,n_admits,n_total,admit_rate
qwen,8,borderline,acknowledge,LM_2,LM-213,L,M,30.29166667,0.0,0.0,0.833333333,0.0,0.0,1.217391304,1.458333333,1.25,3.958333333,1.541666667,1.375,3.083333333,2.833333333,1.260869565,5.0,3.933333333,1.791666667,3.333333333,2.166666667,131.5,0.166666667,0.10564757442802668,-0.999221315893738,-0.5196624786487102,3.239087573291223,-0.38848895044964266,-0.6486029324910125,-1.633918745559346,-1.3893786959586503,-1.6366398029267522,2.201834154204112,-1.768007602689536,-1.181854495361757,-0.180858101178307,0.743318298667988,-1.2697238432703641,1.0947853591773808,1.0149718658466256,-0.7869028890521469,-0.5310057523165702,-0.6938956176592692,-0.36016008451326914,-0.7822355046803312,3,20,0.15
qwen,8,borderline,acknowledge,LM_3,LM-218,L,M,31.14814815,0.0,0.0,0.666666667,0.0,0.037037037,1.814814815,2.407407407,2.407407407,2.185185185,2.703703704,1.769230769,3.0,2.185185185,1.333333333,4.407407407,3.409090909,2.407407407,3.230769231,1.851851852,162.5,0.333333333,1.082457954646763,-0.999221315893738,-0.5196624786487102,2.4552487256733504,-0.38848895044964266,-0.5484056218733319,-0.5693141932196111,-0.1157636301033087,0.20672918966912548,-0.5426726951391915,0.055317155320008464,-0.29169136882196095,-0.2938854122810527,-0.5531958646553213,-1.2186225070550345,0.6439871534869898,0.35730968696150245,0.10330249246819702,-0.7453919809112095,-1.3043127480386523,0.6977959418335657,-0.3503819289036137,5,20,0.25
qwen,8,borderline,acknowledge,LM_4,LM-220,L,M,31.14285714,0.0,0.0,0.107142857,0.392857143,0.178571429,1.666666667,2.285714286,1.888888889,2.571428571,2.0,1.785714286,3.535714286,2.214285714,1.740740741,5.142857143,2.533333333,2.185185185,3.5,2.571428571,157.0,0.6071428569999999,1.076423599426564,-0.999221315893738,-0.5196624786487102,-0.17621027552345406,4.192577041230527,-0.16550875465610324,-0.8333131652679353,-0.27907036933740226,-0.6191001184786904,0.055160948702817715,-1.0488476388751187,-0.2544720034580874,0.4327187338162506,-0.49498502485716367,-0.931319438122378,1.2034599266545607,-0.741328288982455,-0.21797463776978052,-0.18262812823744975,0.0909264051752523,0.5100940661913854,0.3590918060610066,5,20,0.25
qwen,8,borderline,acknowledge,LM_5,LM-234,L,M,30.60714286,0.0,0.0,0.321428571,0.107142857,0.035714286,1.571428571,2.071428571,2.535714286,2.214285714,2.296296296,1.714285714,3.37037037,2.444444444,1.75,4.607142857,2.444444444,2.035714286,3.142857143,2.285714286,160.0,0.678571429,0.46544568366893735,-0.999221315893738,-0.5196624786487102,0.8315825312441152,0.8608926815247864,-0.5519840963829652,-1.0030267916835667,-0.5666322388460028,0.41107981059560056,-0.4976304344289977,-0.5839361472430973,-0.4157559162715817,0.20845819412706926,-0.03459019972606453,-0.92478982311169,0.7959302988053164,-0.8528394100633723,-0.43407175466752485,-0.9291516066153376,-0.4630656106010616,0.6124769074507564,0.5441719121862756,3,20,0.15
qwen,8,borderline,acknowledge,WF_1,WF-002,W,F,30.15957447,0.968085106,0.0,0.0,0.010638298,0.989361702,2.258064516,2.76344086,2.741935484,1.698924731,3.677419355,1.591397849,1.612903226,2.344086022,3.032258065,3.301075269,3.522727273,2.23655914,3.172043011,2.849462366,176.0,0.010638298000000046,-0.04500253899407772,0.9387269555313866,-0.5196624786487102,-0.6801066789072386,-0.2644368718619837,2.0279443779358783,0.22055369918716475,0.3620173799480731,0.7395222930871391,-1.295314344441348,1.5831512924428524,-0.693233613914711,-2.175243243060637,-0.23534077802097908,-0.02054343484240857,-0.19762401175417624,0.49986651816679795,-0.1437008919543195,-0.8681453866341893,0.6300261654339607,1.1585187275007358,-1.1865239607490397,6,20,0.3
qwen,8,borderline,acknowledge,WF_2,WF-008,W,F,30.21052632,1.0,0.0,0.0,0.0,1.0,2.053191489,1.787234043,1.744680851,2.946808511,2.14893617,2.095744681,2.734042553,2.595744681,4.0,2.265957447,4.564102564,1.574468085,3.88172043,1.680851064,168.0,0.0,0.013107644510822606,1.0026153608757988,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,2.056724456891694,-0.14452861374481069,-0.9480086165284553,-0.8487760511922331,0.6361799783863304,-0.8151554264261981,0.44556880369557283,-0.654610874949886,0.2680611320566091,0.6619066689130124,-0.9850608821231341,1.806271935894282,-1.1009171063913925,0.615269008961918,-1.63587849821967,0.8854978174757462,-1.21408908304817,6,20,0.3
qwen,8,borderline,acknowledge,WF_3,WF-215,W,F,30.64,1.0,0.0,0.04,0.0,0.92,1.68,2.28,2.32,2.8,2.16,1.64,3.28,1.68,4.25,2.24,2.70212766,1.875,2.96,2.24,171.0,0.07999999999999996,0.5029189929765724,1.0026153608757988,-0.5196624786487102,-0.49198535472646393,-0.38848895044964266,1.8402982657410771,-0.8095532583538242,-0.28673868621548687,0.06751796394814809,0.40894743471204287,-0.7977954331427747,-0.5834911836105986,0.08588635454325917,-1.5637360466718655,0.8382062791379794,-1.0048072823821452,-0.5295757870936189,-0.6664239655743422,-1.311371627996314,-0.5517043339008605,0.9878806587351173,-1.006799365846187,7,20,0.35
qwen,8,borderline,acknowledge,WF_4,WF-224,W,F,30.625,1.0,0.0,0.0,0.0,1.0,1.291666667,2.791666667,2.583333333,1.916666667,2.5,1.416666667,2.291666667,1.541666667,3.625,2.541666667,3.306122449,2.166666667,3.083333333,2.291666667,181.5,0.0,0.4858116111528795,1.0026153608757988,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,2.056724456891694,-1.5015605639335035,0.39989515369192175,0.48692127676030234,-0.9582899195982684,-0.2643094959615444,-1.087772212887218,-1.2546175600452094,-1.8404492117833386,0.39745725357556205,-0.7753228207020774,0.22813574250399388,-0.24474773123340512,-1.0535721873901185,-0.45152411015120314,1.3462206031429163,-1.21408908304817,3,20,0.15
qwen,8,borderline,acknowledge,WF_5,WF-235,W,F,29.61538462,1.0,0.0,0.16,0.08,0.56,2.5,2.692307692,2.576923077,2.68,2.807692308,2.384615385,2.961538462,2.807692308,3.692307692,2.923076923,1.764705882,2.807692308,3.72,3.230769231,168.0,0.43999999999999995,-0.6656467755625978,1.0026153608757988,-0.5196624786487102,0.07237861781586012,0.5443826693350933,0.8663804055633031,0.651681053394885,0.26655984198690086,0.47671184914342696,0.22320952990545842,0.21848320785267858,1.0978315626137936,-0.34605186314191133,0.6920276297411254,0.44492253303453055,-0.48517565877710084,-1.7055715112661556,0.6820132222658358,0.2772303346272731,1.3693695229797576,0.8854978174757462,-0.07399563843726238,4,20,0.2
qwen,8,borderline,acknowledge,WM_1,WM-002,W,M,30.43209877,0.0,0.0,0.061728395,0.24691358,0.62962963,2.0375,3.569620253,3.025,2.0125,2.775,1.7875,2.5125,1.7875,1.696202532,4.875,1.872727273,3.525,2.975,3.3125,156.5,0.37037036999999995,0.26580927809488697,-0.999221315893738,-0.5196624786487102,-0.3897959937333909,2.4907444410684567,1.054751350714887,-0.17249073829264894,1.443874158923698,1.1903508851133864,-0.8099575655811704,0.16718648264092123,-0.2504399063151421,-0.9550951848769531,-1.348699911820091,-0.9627277136696505,0.9996951127299385,-1.5700586643103323,1.7190587288281225,-1.2800176418919007,1.5278432005183458,0.4930302593148235,-0.25441446733199646,5,20,0.25
qwen,8,borderline,acknowledge,WM_2,WM-011,W,M,30.98863636,0.0,0.0,0.011363636,0.011363636,0.977272727,2.045454545,2.75,2.556818182,1.920454545,3.284090909,1.693181818,3.170454545,2.511363636,2.114942529,4.25,3.566037736,2.443181818,3.056818182,2.352272727,150.5,0.022727272999999992,0.9005360148527219,-0.999221315893738,-0.5196624786487102,-0.6266631226115306,-0.2559787814250909,1.9952397427588155,-0.158315794282467,0.3439803454709805,0.44469136973552603,-0.9524269819034108,0.9659889552830083,-0.4634079808052121,-0.06269318471718033,0.09927067836773769,-0.6674329206428352,0.524243880492727,0.5541994987900974,0.15502324297907014,-1.1089958991241455,-0.3340106531406087,0.2882645767960813,-1.1551999581363916,9,20,0.45
qwen,8,borderline,acknowledge,WM_3,WM-016,W,M,30.39534884,0.011627907,0.0,0.034883721,0.0,0.965116279,2.104651163,3.174418605,2.523255814,2.11627907,2.61627907,1.61627907,3.255813953,1.848837209,1.406976744,5.209302326,4.01754386,3.058823529,3.081395349,1.953488372,144.0,0.034883721000000034,0.22389627246129035,-0.9759441451870728,-0.5196624786487102,-0.5160473842354212,-0.38848895044964266,1.9623525710268088,-0.0528278316470019,0.9135311786099618,0.39123756590196174,-0.6493266737097045,-0.08185876468650936,-0.6370524448657584,0.053082148108667224,-1.2260048760437614,-1.1666892884352862,1.2540062372682845,1.1206139812811526,1.045085453611085,-1.0576230889505567,-1.1072423754764626,0.06643508740077718,-1.1237011247851338,7,20,0.35
qwen,8,borderline,acknowledge,WM_4,WM-212,W,M,30.11111111,0.0,0.0,0.0,0.0,1.0,1.962962963,3.333333333,2.884615385,1.925925926,2.444444444,1.576923077,3.703703704,2.296296296,1.814814815,4.962962963,3.956521739,3.333333333,3.481481481,2.518518519,158.5,0.0,-0.1002746192593475,-0.999221315893738,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,2.056724456891694,-0.30531522117128684,1.1267876538543837,0.9667644066068514,-0.9439582915422561,-0.3514804014270863,-0.7259172837666468,0.6605674412507073,-0.33093629397135427,-0.8790825166264765,1.0666104713692763,1.044061723738082,1.4419572032388501,-0.22133675406413708,-0.011664707349309194,0.5612854868210709,-1.21408908304817,4,20,0.2
qwen,8,borderline,acknowledge,WM_5,WM-216,W,M,30.88461538,0.0,0.0,0.0,0.0,0.961538462,2.653846154,2.115384615,2.307692308,1.615384615,3.0,2.038461538,2.653846154,2.961538462,2.0,3.615384615,3.840909091,2.076923077,3.192307692,2.192307692,161.0,0.03846153799999996,0.7819009066837432,-0.999221315893738,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,1.9526734047025103,0.9258338326087582,-0.5076451888280291,0.04791586215926606,-1.42461906205084,0.5202286469520297,0.3162249125521942,-0.7633834754540915,0.9997716513036446,-0.748490212886723,0.04147801362081905,0.899025644036225,-0.3744942650991929,-0.8257868182018986,-0.644178386592853,0.6466045212038802,-1.1144305663585035,4,20,0.2
qwen,8,borderline,baseline,AF_1,AF-204,A,F,30.13793103,1.0,0.0,0.068965517,0.0,0.0,2.551724138,1.586206897,1.655172414,1.275862069,3.517241379,1.137931034,3.172413793,2.068965517,4.62962963,1.482758621,2.574468085,1.206896552,3.310344828,1.517241379,168.5,0.931034483,-0.06968671179795406,1.0026153608757988,-0.5196624786487102,-0.35575956938594544,-0.38848895044964266,-0.6486029324910125,0.7438531085061353,-1.2177780779493361,-0.9913335260654881,-1.950137448122818,1.3318198287894623,-1.7171502372832015,-0.06003580230786973,-0.7856742665202181,1.1059205023333731,-1.5808574371766337,-0.6897247380492721,-1.6323325796801709,-0.5790578367386525,-1.9531131061906288,0.902561624352308,1.1983343505313884,4,20,0.2
qwen,8,borderline,baseline,AF_2,AF-215,A,F,30.44444444,1.0,0.0,0.0,0.0,0.0,2.111111111,3.074074074,2.423076923,1.518518519,3.115384615,1.296296296,2.814814815,2.703703704,4.296296296,1.925925926,3.723404255,2.333333333,3.37037037,2.222222222,172.5,1.0,0.2798894174655094,1.0026153608757988,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,-0.6486029324910125,-0.04131624912296263,0.7788732947219771,0.23168557041171475,-1.5745499430327863,0.7012759100978252,-1.3595654726165602,-0.5450572154851138,0.4840154672035277,0.8708543548966184,-1.2437303311774435,0.751615814279107,-0.0037898842777952775,-0.4535885027534624,-0.5861749487328906,1.0390720793648027,1.3770323819766206,6,20,0.3
qwen,8,borderline,baseline,AF_3,AF-232,A,F,29.69230769,0.92,0.0,0.0,0.038461538,0.0,1.269230769,1.307692308,1.423076923,2.961538462,1.84,1.423076923,2.846153846,2.192307692,3.769230769,2.769230769,3.191489362,1.538461538,3.615384615,2.807692308,169.0,0.961538462,-0.5779166202598912,0.8424684267342358,-0.5196624786487102,-0.6801066789072386,0.06000701521875954,-0.6486029324910125,-1.5415411785341064,-1.5915322308953668,-1.3609852397517437,0.658979230358361,-1.2998998446074623,-1.0732980166255854,-0.5025512184371428,-0.538948456508952,0.499168567004151,-0.6022098083679102,0.08432852218496849,-1.1529734668481735,0.0585563794540856,0.5490351900246858,0.9196254312288699,1.277373865286954,4,20,0.2
qwen,8,borderline,baseline,AF_4,AF-237,A,F,30.51851852,1.0,0.0,0.037037037,0.0,0.037037037,2.0,2.518518519,2.0,2.62962963,2.37037037,1.814814815,4.555555556,2.62962963,5.185185185,1.62962963,2.191489362,2.0,3.615384615,2.222222222,170.0,0.962962963,0.3643703221187568,1.0026153608757988,-0.5196624786487102,-0.50592026780293,-0.38848895044964266,-0.5484056218733319,-0.2393154781592059,0.03334252515253528,-0.4421366953041584,0.14524547167102125,-0.46770827433509216,-0.18876374343487715,1.8159577373457159,0.3358424200808833,1.4976974135526337,-1.4691294336422778,-1.1701715884072315,-0.4857055796347616,0.0585563794540856,-0.5861749487328906,0.9537530449819935,1.2810649204050029,2,20,0.1
qwen,8,borderline,baseline,AF_5,AF-245,A,F,30.22222222,1.0,0.0,0.0,0.037037037,0.0,1.666666667,1.777777778,1.444444444,3.692307692,2.037037037,2.0,4.555555556,2.555555556,5.037037037,1.703703704,3.212765957,1.62962963,3.740740741,2.730769231,167.0,0.962962963,0.026446726315603446,1.0026153608757988,-0.5196624786487102,-0.6801066789072386,0.04339605827807232,-0.6486029324910125,-0.8333131652679353,-0.9606985022820099,-1.326953812769489,1.7900754443360392,-0.9907337024211157,0.22937973046644702,1.8159577373457159,0.187669372958238,1.3932235705608311,-1.4127796580260692,0.11102001296549367,-1.021167463364724,0.3205839949678882,0.3998834929474935,0.8513702037226224,1.2810649204050029,5,20,0.25
qwen,8,borderline,baseline,AM_1,AM-214,A,M,29.22222222,0.0,0.037037037,0.259259259,0.407407407,0.0,1.925925926,2.259259259,1.814814815,2.851851852,2.259259259,1.666666667,3.888888889,2.592592593,1.925925926,4.62962963,1.511627907,2.444444444,3.407407407,2.925925926,119.0,0.592592593,-1.1140453952638814,-0.999221315893738,-0.4215270594265247,0.5391981988229222,4.362246145555222,-0.6486029324910125,-0.37131496418336823,-0.31457183532182686,-0.7370757339283782,0.48920455430221893,-0.6420500836971003,-0.5232785225559365,0.9117392444547683,0.26175589651956066,-0.8007271343826246,0.8130364810963377,-2.0230578588921055,0.1568486808411935,-0.37617125319035366,0.7782868718870285,-0.7867552564273155,0.32139030468882934,7,20,0.35
qwen,8,borderline,baseline,AM_2,AM-236,A,M,31.75,0.0,0.0,0.071428571,0.0,0.0,1.892857143,1.464285714,1.571428571,2.321428571,2.178571429,1.821428571,2.888888889,2.607142857,1.428571429,4.392857143,2.604651163,1.5,3.62962963,1.892857143,159.0,0.928571429,1.7688652479298,-0.999221315893738,-0.5196624786487102,-0.3441757448857266,-0.38848895044964266,-0.6486029324910125,-0.43024330609479766,-1.3813908662128012,-1.1247099003424994,-0.33179301964423424,-0.7686554443049526,-0.17383004930931473,-0.44458849420348945,0.2908613154184713,-1.1514607502415624,0.6329184479699067,-0.6518600633602587,-1.2085791233930843,0.08833224627856288,-1.2248046344748367,0.5783492936976328,1.1919522784424732,6,20,0.3
qwen,8,borderline,baseline,AM_3,AM-237,A,M,29.44,0.0,0.0,0.0,0.0,0.0,2.653846154,2.0,2.692307692,2.307692308,2.576923077,2.038461538,3.269230769,2.230769231,2.0,4.038461538,3.651162791,1.923076923,3.423076923,2.615384615,170.0,1.0,-0.8656715529188085,-0.999221315893738,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,-0.6486029324910125,0.9258338326087582,-0.662486194454233,0.6604815573958757,-0.3530542255566697,-0.14361132000798868,0.3162249125521942,0.071279747813941,-0.46201245011815395,-0.748490212886723,0.36332192461518364,0.6609888897017643,-0.5969168941703302,-0.343417800728562,0.17615594636221887,0.9537530449819935,1.3770323819766206,3,20,0.15
qwen,8,borderline,baseline,AM_4,AM-242,A,M,29.36,0.0,0.0,0.0,0.0,0.0,1.16,1.2,1.44,2.64,1.56,1.24,2.4,2.24,1.48,3.96,3.720930233,1.16,4.16,2.12,159.5,1.0,-0.9569109226451693,-0.999221315893738,-0.5196624786487102,-0.6801066789072386,-0.38848895044964266,-0.6486029324910125,-1.7361896511700787,-1.736050503707794,-1.3340323489956951,0.16129689496993005,-1.7392412046390637,-1.486681088140649,-1.1076820554760074,-0.44354780930448306,-1.1151934021546543,0.30363450873466075,0.748512153406499,-1.700133133148744,1.1969472603567177,-0.7843809811086041,0.5954131005741946,1.3770323819766206,2,20,0.1
qwen,8,borderline,baseline,AM_5,AM-246,A,M,29.07142857,0.0,0.0,0.035714286,0.0,0.035714286,1.607142857,1.642857143,1.678571429,2.892857143,2.037037037,1.518518519,3.074074074,2.925925926,1.892857143,4.107142857,2.860465116,1.321428571,3.75,2.142857143,156.0,0.964285714,-1.2860243650730963,-0.999221315893738,-0.5196624786487102,-0.5121412095449661,-0.38848895044964266,-0.5519840963829652,-0.9393841817777051,-1.1417559751792932,-0.9540665978884111,0.5526731946049219,-0.9907337024211157,-0.8577933016769965,-0.19341669099942843,0.928534608571462,-0.8240471885966805,0.41556931301554717,-0.3309414310307313,-1.4667482467835198,0.33993830683609844,-0.7400616194587046,0.4759664524382617,1.284492328913986,3,20,0.15
qwen,8,borderline,baseline,BF_1,BF-007,B,F,30.51086957,0.97826087,0.97826087,0.0,0.010869565,0.0,2.725274725,2.813186813,2.747252747,1.604395604,4.164835165,1.813186813,1.769230769,2.164835165,3.197802198,3.0,3.909090909,2.577777778,2.835164835,2.555555556,109.0,0.02173913000000005,0.35564675490540126,0.9590971731207376,2.072392619768314,-0.6801066789072386,-0.26174009160082423,-0.6486029324910125,1.053119050638488,0.4287742295363294,0.7479909426572017,-1.4416280277094777,2.347943881251084,-0.19243973086226426,-1.9632118601734456,-0.5939027450735195,0.0961980296493118,-0.42665858398169615,0.9845597422576025,0.34961496014057764,-1.5723102965797864,0.060149072581266415,-1.1280313939585525,-1.1577603566742056,4,20,0.2
qwen,8,borderline,baseline,BF_2,BF-009,B,F,30.07446809,1.0,0.956989247,0.010752688,0.010752688,0.0,2.0,2.784946237,2.804347826,2.064516129,2.677419355,2.365591398,2.77173913,2.0,3.795698925,2.505376344,3.596153846,2.554347826,3.301075269,2.193548387,104.5,0.04301075300000001,-0.14206569488022658,1.0026153608757988,2.016030129414637,-0.6295364312806705,-0.263102982054644,-0.6486029324910125,-0.2393154781592059,0.39087663645337606,0.8389246083844779,-0.7294461754427622,0.014075006615703968,1.0548758801080158,-0.6034819619123195,-0.9236284824619329,0.5178338693488455,-0.8029296667638955,0.591980162115704,0.3157411752759224,-0.5984336783439879,-0.6417727136527913,-1.2816056558476092,-1.1026429977229906,6,20,0.3
qwen,8,borderline,baseline,BF_3,BF-023,B,F,30.75,1.0,0.945652174,0.010869565,0.032608696,0.0,2.989010989,2.747252747,2.32967033,1.835164835,3.307692308,2.153846154,2.857142857,2.032967033,3.911111111,2.384615385,3.34,2.373626374,3.230769231,2.263736264,112.5,0.05434782599999999,0.6283731263503151,1.0026153608757988,1.9859907822711949,-0.6289867548805136,-0.008242362242292165,-0.6486029324910125,1.5230952435765566,0.34029365450936844,0.08291961626379618,-1.0844397488780875,1.0030213507662529,0.5767604633253857,-0.48764651799742215,-0.8576833349842505,0.599222362976891,-0.8947951815842113,0.2706351339800865,0.05446366239514347,-0.7453919809112095,-0.5056803811945457,-1.0085847458226196,-1.0732672645221377,7,20,0.35
qwen,8,borderline,baseline,BF_4,BF-032,B,F,30.48958333,0.979166667,0.989583333,0.0,0.0,0.010416667,1.968421053,2.726315789,2.389473684,2.542553191,2.578947368,2.115789474,2.357894737,2.968421053,3.652631579,2.736842105,4.487804878,2.357894737,3.357894737,3.147368421,94.0,0.01041666699999999,0.3313699658873489,0.9609104307770455,2.1023932554328977,-0.6801066789072386,-0.38848895044964266,-0.6204224379498335,-0.29558894265346697,0.31219719094294235,0.17816667252946833,0.010467177188701141,-0.14043505300427517,0.49082944038555903,-1.1647905916264085,1.0135391468050925,0.4169430000059635,-0.6268485767028174,1.7105564803693538,0.03171969402052434,-0.4796658910018456,1.2076576826030072,-1.6399456002554083,-1.1870982335904547,4,20,0.2
qwen,8,borderline,baseline,BF_5,BF-048,B,F,30.76344086,0.989361702,0.968085106,0.0,0.021276596,0.0,2.117021277,2.032258065,1.744680851,2.489361702,2.425531915,1.882978723,2.680851064,1.925531915,3.489361702,2.64893617,3.897435897,1.861702128,3.419354839,2.095744681,95.5,0.03191489400000003,0.6437023212875672,0.9813192257609946,2.045430342358109,-0.6801066789072386,-0.14038479327432474,-0.6486029324910125,-0.030784374309144717,-0.6191973103672559,-0.8487760511922331,-0.07186345381465317,-0.38115560218600464,-0.03485135953758967,-0.7267559669411217,-1.0725896840267084,0.3018053372996505,-0.6937205528895602,0.9699385284146487,-0.6856493252885115,-0.35119794539625926,-0.8314113669575561,-1.5887541796257225,-1.131393716150779,12,20,0.6
qwen,8,borderline,baseline,BM_1,BM-029,B,M,29.84615385,0.0,0.978021978,0.0,0.021978022,0.0,2.066666667,2.076923077,1.855555556,3.054945055,2.351648352,2.0,3.0,2.211111111,1.681318681,4.922222222,4.041666667,2.285714286,3.538461538,2.644444444,57.5,0.021978021999999986,-0.40245628684463375,-0.999221315893738,2.071759638070323,-0.6801066789072386,-0.13220553816458563,-0.6486029324910125,-0.12051594002466313,-0.5592588569227785,-0.6721891449532486,0.8035554376828731,-0.4970845488017206,0.22937973046644702,-0.2938854122810527,-0.5013352979623618,-0.9732237821894364,1.0356180945521454,1.1508760453304474,-0.07263498278836349,-0.1022332930370266,0.23250214286347165,-2.8856035022444235,-1.157141358485183,8,20,0.4
qwen,8,borderline,baseline,BM_2,BM-041,B,M,30.42352941,0.0,0.964705882,0.011764706,0.011764706,0.0,2.142857143,1.880952381,1.785714286,2.607142857,2.845238095,1.666666667,3.261904762,2.095238095,1.571428571,5.21686747,3.782608696,1.94047619,3.69047619,2.25,81.5,0.03529411800000004,0.2560359905279095,-0.999221315893738,2.0364765601242425,-0.624776877124301,-0.25130194616825263,-0.6486029324910125,0.015254959682247788,-0.8222427880292531,-0.7834232970269936,0.11044008748034351,0.2773954118670958,-0.5232785225559365,0.061343281306236334,-0.7331202793042949,-1.0507181164317514,1.2597612085272476,0.8258877920611561,-0.5717619545801557,0.21551772606131767,-0.5323146133002156,-2.0665407721694544,-1.1226377363092521,4,20,0.2
qwen,8,borderline,baseline,BM_3,BM-202,B,M,29.66666667,0.037037037,0.962962963,0.037037037,0.0,0.0,1.730769231,2.555555556,1.962962963,1.666666667,3.5,1.481481481,2.185185185,3.296296296,1.407407407,5.185185185,3.795918367,2.407407407,3.296296296,1.851851852,99.5,0.03703703700000005,-0.6071600015591513,-0.9250792168282677,2.031858423777771,-0.50592026780293,-0.38848895044964266,-0.6486029324910125,-0.7190828408924872,0.08304457645716437,-0.5011245030290022,-1.3452438879453203,1.304766789865604,-0.9414219987152357,-1.3990413477352495,1.669399844184685,-1.166385585559133,1.2356597982179023,0.842584775802602,0.10330249246819702,-0.608423001879679,-1.3043127480386523,-1.4522437246132278,-1.1181216214765526,5,20,0.25
qwen,8,borderline,baseline,BM_4,BM-216,B,M,29.5384615384615,0.074074074,0.96296296,0.03703704,0.0,0.0,1.85185185,1.74074074,1.62962963,2.33333333,3.03846154,1.48148148,2.14814815,2.59259259,1.37037037,4.74074074,4.11363636,1.77777778,3.85185185,2.59259259,85.5,0.037037039999999966,-0.7533769440248725,-0.8509371177627973,2.031858415828802,-0.5059202536938306,-0.38848895044964266,-0.6486029324910125,-0.5033144537715162,-1.0104005549285948,-1.0320147725525983,-0.31336664469517367,0.5805777372824222,-0.9414220009732106,-1.4492757056634062,0.26175589051855264,-1.1925040463070835,0.8975611437599283,1.2411620331582338,-0.8069827069812446,0.5528357394766817,0.13196284669492708,-1.9300303171569597,-1.1181216137031884,3,20,0.15
qwen,8,borderline,baseline,BM_5,BM-208,B,M,29.6,0.0,0.666666667,0.066666667,0.0,0.0,2.172413793,3.233333333,2.366666667,2.413793103,2.1,1.793103448,3.5,2.233333333,1.633333333,4.866666667,2.224489796,2.566666667,3.366666667,2.433333333,132.0,0.333333333,-0.6831928134660907,-0.999221315893738,1.2467750700002862,-0.3665711370382698,-0.38848895044964266,-0.6486029324910125,0.06792470495096417,0.9925921151976885,0.14184260228666676,-0.18882973087656127,-0.8919400102924037,-0.23778746215474433,0.3842784570480761,-0.45688338422563574,-1.0070629747850741,0.9933557632203494,-1.1287725403046411,0.3335511037732529,-0.46133022624658676,-0.17683640293470904,-0.3430962776367073,-0.3503819289036137,5,20,0.25
qwen,8,borderline,baseline,IF_1,IF601-519,I,F,29.2,1.0,0.0,0.34285714,0.0,0.28571429,2.37142857,2.37142857,2.48571429,4.17142857,2.77142857,2.51428571,4.74285714,3.34285714,5.74285714,2.28571429,2.18518519,2.54285714,4.85714286,2.54285714,134.0,0.65714286,-1.139389662097887,1.0026153608757988,-0.5196624786487102,0.9323618006335928,-0.38848895044964266,0.12434776178402089,0.42256765702098575,-0.16404562421787308,0.331446276458111,2.531666344576134,0.1615826365214295,1.3906238837566196,2.0700000712195457,1.7625371830609309,1.890966806752215,-0.9700314175639866,-1.178080172878424,0.29912854945785455,2.654161096705428,0.03552719875019071,-0.2748410501304599,0.4886478870856107,5,20,0.25
qwen,8,borderline,baseline,IF_2,IF614-107,I,F,29.0,1.0,0.02857143,0.25714286,0.0,0.08571429,2.82857143,2.62857143,2.85714286,3.48571429,3.0,2.62857143,4.82857143,3.4,5.62857143,2.42857143,2.60714286,2.97142857,4.8,3.0,144.0,0.74285714,-1.3674880864137833,1.0026153608757988,-0.44395800853066786,0.5292447042635502,-0.38848895044964266,-0.41671771609252034,1.237193062390421,0.18102862187635846,0.9230097179578658,1.4703068973831683,0.5202286469520297,1.6486781550964904,2.1862567403459443,1.8768421109565219,1.8103727022430807,-0.8613568523689726,-0.6487342291981966,0.9187344461731982,2.5347173341450007,0.9219144317481806,0.06643508740077718,0.7107439978527559,9,20,0.45
qwen,8,borderline,baseline,IF_3,IF625-225,I,F,30.42424242,1.0,0.0,0.15151515,0.0,0.09090909,2.12121212,2.75757576,2.66666667,2.6969697,2.81818182,2.0,3.6969697,2.6969697,5.06060606,2.39393939,2.85185185,2.42424242,4.42424242,2.60606061,150.666667,0.84848485,0.256849172815515,1.0026153608757988,-0.5196624786487102,0.032474087378978896,-0.38848895044964266,-0.402664081370155,-0.023316321154569334,0.35414667741031886,0.6196438501137168,0.24947550093209392,0.23494205238177776,0.22937973046644702,0.6514339248332714,0.47054519564784014,1.4098444088339637,-0.887702206117594,-0.3417467741802911,0.12764166348125205,1.7492841380151458,0.1580769611793172,0.2939525237974728,0.9844382245351694,6,20,0.3
